       13.58165741      260.62286377     507     984  -82.80666667   37.33361111
       13.60627460      260.62286377     506     984  -82.80694444   37.33361111
       13.63089180      260.62286377     505     984  -82.80722222   37.33361111
       13.65550900      260.62286377     504     984  -82.80750000   37.33361111
       13.68012619      260.62286377     503     984  -82.80777778   37.33361111
       13.70474339      260.62286377     502     984  -82.80805556   37.33361111
       13.72936058      260.62286377     501     984  -82.80833333   37.33361111
       13.76881218      260.15051270     500     983  -82.80861111   37.33388889
       13.79342937      260.15051270     499     983  -82.80888889   37.33388889
       13.83288097      260.15051270     498     982  -82.80916667   37.33416667
       13.85749817      260.15051270     497     982  -82.80944444   37.33416667
       13.88211536      260.15051270     496     982  -82.80972222   37.33416667
       13.90673256      260.15051270     495     982  -82.81000000   37.33416667
       13.94618416      259.63427734     494     981  -82.81027778   37.33444444
       13.97080135      259.63427734     493     981  -82.81055556   37.33444444
